idx,transcript,true_keywords,num_true,best_true_rank,worst_true_rank,recall_at_1,recall_at_3,recall_at_6,recall_at_12,cb_pool_recall,prompt_recall,rescore_recall,cb_pool_size,prompt_size,rescore_size,top12_keywords,prompt_keywords,rescore_keywords
286,杨爱明被兴安警方刑事拘留,杨爱明,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,杨爱明|西安|安靖镇|刘艾林|彼得|吴雯|渝武|董某|瓯文|崂山景区|刘玮|马云,杨爱明,杨爱明|西安|安靖镇|刘艾林|崂山景区
287,兴安县法院判杨爱明拘役四个月,杨爱明,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,杨爱明|西安|马云|诏安县|杨幼萍|斯利|董某|吴雯|渝武|谢依霖|彼得|名古屋,杨爱明|西安,杨爱明|西安|马云|斯利|吴雯
288,杨爱明却参加了兴安县第十五届人大五次会议,杨爱明,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,杨爱明|西安|刘艾林|吴雯|渝武|董某|彼得|瓯文|诏安县|平阳|杨幼萍|黎胜明,杨爱明|西安,杨爱明|西安|刘艾林|董某|朱某
289,这事发生在福建省漳州市诏安县林头村,诏安县,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,诏安县|荆州|兰州市|张女士|今久|吴雯|渝武|彼得|云林县|董某|卫张宁|谢依霖,诏安县,诏安县|荆州|兰州市|今久
290,华商报讯记者张林实习生邓泽惠一夜之间,张林|邓泽惠|华商报讯,3,1,3,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,5,3,5,华商报讯|张林|邓泽惠|张贵林|吴雯|张锦麟|赵书伶|黄榕|董某|西安|卫张宁|渝武,华商报讯|张林|邓泽惠,华商报讯|张林|邓泽惠|张贵林|黄榕
291,门头沟雁翅镇村民李冬梅因不服行政批复,门头沟,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,门头沟|董某|彼得|吴雯|渝武|胡枫|胡琦|龟趺|玮甯|瓯文|瑞银|吉娜,门头沟,门头沟|董某|彼得|渝武
292,门头沟区长张贵林出庭应诉,张贵林|门头沟,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,门头沟|张贵林|张锦麟|赵书伶|章某|蓝莹|威灵|张林|张萌|刘艾林|吴雯|张小飞,门头沟|张贵林|张锦麟,门头沟|张贵林|张锦麟|赵书伶|章某|蓝莹
293,门头沟雁翅镇村民李冬梅向市政府提起了行政复议,门头沟,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,门头沟|付敬懿|吴雯|大禹村|董某|吉娜|渝武|瓯文|钟落潭竹一村民|项锐|胡琦|彼得,门头沟,门头沟|付敬懿|吴雯|董某|渝武
294,实习生郭杨雪通讯员耿万志现代快报记者李伟豪,李伟豪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,李伟豪|广安|陕西|刘玮|钟欣|吴雯|徐永昊|龙湾|徐濠|瓯文|彼得|董某,李伟豪,李伟豪|广安|陕西|钟欣
295,据伟嘉安捷数据统计显示,伟嘉安捷,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,伟嘉安捷|许玮甯|韩籍|赵伟国|吴雯|彼得|佟继萍|李家|西安|刘玮|瓯文|董某,伟嘉安捷,伟嘉安捷|许玮甯|韩籍|重庆
296,据伟嘉安捷提供的数据显示,伟嘉安捷,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,伟嘉安捷|韩籍|许玮甯|李家|赵伟国|吴雯|瓯文|彼得|李洁|陕西|渝武|黄榕,伟嘉安捷|韩籍,伟嘉安捷|韩籍|许玮甯|李家|陕西
297,伟嘉安捷对中新网房产频道表示,伟嘉安捷,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3,5,伟嘉安捷|钟欣|李家|彼得|常平|重庆|吴雯|韩籍|瓯文|董某|皮特|杨建江南嘉捷,伟嘉安捷|钟欣|李家,伟嘉安捷|钟欣|李家|彼得|常平
298,想了解苹果最初的事,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|瓯文|彼得|广安|名古屋|黄榕|李氏|皮特|董某|平阳|苹果晋身道指,苹果,苹果|吴雯|瓯文|广安
299,原创张驰乔布斯逝世已久,张驰,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,1,9,张驰|李氏|兰州市|波斯|曹志|平昌|奇高市|保山市|蚌飞市|张诗欢|张女士|胡琦,张驰,张驰|李氏|兰州市|波斯|曹志|平昌|奇高市|保山市|蚌飞市
300,而苹果的另一位联合创始人沃兹尼亚克还活跃在科技圈,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,7,苹果|常平|皮特|吴雯|彼得|平昌|郎平|杨扬|朱某|瓯文|故宫|董某,苹果,苹果|常平|皮特|吴雯|彼得|平昌|杨扬
301,乔帮主在首批苹果产品的开发中,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,6,苹果|常平|富平|彼得|郎平|吴雯|董某|瓯文|名古屋|邱宝昌|皮特|渝武,苹果|常平,苹果|常平|富平|彼得|董某|瓯文
302,苹果股价下跌百分之五分析师出现重大分歧搜狐科技,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|大分港|胡琦|吴雯|蚌飞市|彼得|佟健|赵宏|广西|故宫|敦煌|曹志,苹果,苹果|大分港|胡琦|故宫
303,本报记者纪佳鹏北京报道北京时间八月十二日,纪佳鹏,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,纪佳鹏|李家|李嘉诚|董某|吴雯|李洁|皮特|瓯文|孔磊|胡琦|朱某|广东,纪佳鹏,纪佳鹏|李家|李嘉诚|吴雯|瓯文
304,作为科技股领头羊的苹果股份当天下挫百分之二,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|董某|瓯文|吴雯|富平|彼得|韩国平昌|杨幼萍|郎平|名古屋|渝武|平阳,苹果,苹果|董某|瓯文|吴雯
305,人民币的贬值很可能会增加苹果设备进口的费用,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|董某|故宫|吴雯|朱某|黄榕|名古屋|罗宾|渝武|广安|平阳,苹果,苹果|彼得|董某|渝武
306,苹果股价的这轮连续下跌,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|银联|名古屋|瓯文|吴雯|渝武|朱某|董某|平阳|黄榕|故宫,苹果,苹果|彼得|名古屋|瓯文
307,苹果股价已下挫了百分之七十九,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|拓朗|彼得|瓯文|胡琦|吴雯|渝武|名古屋|董某|故宫|刘家义|李尚洙,苹果,苹果|拓朗|瓯文|名古屋
308,根据近期公布的苹果第三财季业业绩,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|梅姐|吴雯|富平|彼得|权义|瓯文|付敬懿|李洁|钟欣|重庆|韩籍,苹果,苹果|梅姐|吴雯|瓯文
309,该季度苹果大中华区营收为一百三十二点三亿美元,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|马云|吴雯|瓯文|彼得|董某|贩婴|黄榕|名古屋|渝武|胡琦|平阳,苹果,苹果|马云|吴雯|瓯文
310,赵伟国并未透露更多内容,赵伟国,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,赵伟国|王巍|拓朗|广安|彼得|瓯文|吴雯|故宫|奇冰|董某|平阳|吉娜,赵伟国,赵伟国|拓朗|广安|陈国强
311,沈阳机床董事长关锡友认为,关锡友,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,关锡友|广西|陕西|许绍洋|杨扬|瑞银|广安|朱某|京城|陈观鑫|吴雯|彼得,关锡友|广西,关锡友|广西|许绍洋|瑞银
312,中国的中高端嵌入式芯片全部从德国日本进口,德国,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,德国|彼得|陕西|吴雯|瓯文|吉娜|董某|广西|渝武|今久|朱某|西安,德国,德国|彼得|瓯文|董某
313,德国制造业最核心的技术就是嵌入式系统,德国,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,德国|瓯文|彼得|吴雯|京津冀|审计署|朱某|渝武|董某|广安|吉娜|黄榕,德国,德国|瓯文|彼得|董某
314,医生此次将对惠若琪的心脏进行微创手术,惠若琪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,惠若琪|今久|吴雯|彼得|吉娜|邬雄|瓯文|黄榕|刘玮|大兴|朱某|董某,惠若琪,惠若琪|今久|邬雄|黄榕
315,惠若琪将在微创手术后回到南京调养,惠若琪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,惠若琪|杨扬|郎平|韩籍|邬雄|彼得|吴雯|瓯文|董某|北京朝阳法院|胡琦|渝蓉,惠若琪,惠若琪|杨扬|郎平|韩籍|彼得
316,张蓉芳主持排管中心,张蓉芳,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,张蓉芳|钟欣|滕灵方|张林|赵宏|彼得|吴雯|张萌|重庆|周峰|广安|董某,张蓉芳|钟欣,张蓉芳|钟欣|滕灵方|张萌|周峰
317,明年春天普鲁申科将再次进行手术,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,普鲁申科|银联|吴雯|拓朗|瓯文|彼得|邬雄|董某|渝武|修哥|黄榕|哈灵,普鲁申科|银联,普鲁申科|银联|吴雯|瓯文
318,普鲁申科的职业生涯却堪称多灾多难,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,普鲁申科|吴雯|彼得|渝武|董某|瓯文|波斯|修哥|邬雄|名古屋|黄榕|朱某,普鲁申科,普鲁申科|吴雯|渝武|朱某
319,照片中看到普鲁申科的背部肌肉伤痕累累,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,普鲁申科|孔磊|杨扬|垦区|吴雯|彼得|瓯文|胡琦|董某|马来|拓朗|黄榕,普鲁申科,普鲁申科|孔磊|杨扬|吴雯
320,普鲁申科出人意料地宣布复出,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,普鲁申科|彼得|吴雯|胡琦|瓯文|龟趺|邬雄|渝武|修哥|董某|权义|平阳,普鲁申科,普鲁申科|彼得|胡琦|罗宾
321,普鲁申科被诊断患上了一种新的脊椎疾病,普鲁申科,1,3,3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,1,4,奇冰|渭镇|普鲁申科|钟欣|大兴|上集镇|彼得|渝蓉|吴雯|瓯文|韦集村|美的集团,奇冰,奇冰|渭镇|普鲁申科|钟欣
322,普鲁申科将错过整个二零一五二零一六季一六赛季的比赛,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,普鲁申科|彼得|渝武|温岭|吴雯|波斯|谢依霖|任珊|董某|黄榕|哈灵|瓯文,普鲁申科,普鲁申科|彼得|渝武|陕西
323,普鲁申科丝毫没有隐退的打算,普鲁申科,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,普鲁申科|彼得|波斯|吴雯|瓯文|修哥|渝武|皮特|黄榕|董某|邬雄|玮甯,普鲁申科,普鲁申科|彼得|瓯文|皮特
324,他还在积极地为二零一八年韩国平昌冬奥会进行着准备,平昌|韩国平昌,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,韩国平昌|平昌|朱某|彼得|吴雯|董某|瓯文|胡琦|刘玮|韩籍|黄榕|渝武,韩国平昌|平昌,韩国平昌|平昌|朱某|彼得|瓯文
325,朴泰桓无法加入海外先进的训练团队进行训练,朴泰桓,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,朴泰桓|渝武|吴雯|胡枫|邬雄|胡琦|赵宏|巴西队|彼得|朱某|董某|大韩,朴泰桓,朴泰桓|渝武|吴雯|巴西队
326,韩国媒体报道称朴泰桓确实人在日本,朴泰桓,1,11,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,4,德国|广安|彼得|吴雯|黄榕|瓯文|邱宝昌|渝武|敦煌|董某|朴泰桓|大韩,德国,德国|广安|彼得|瓯文
327,二十一日抵达日本的朴泰桓目前确实在东京,朴泰桓,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,朴泰桓|彼得|重庆|黄榕|吴雯|吉娜|瓯文|朱某|董某|荆州|桃太郎|渝武,朴泰桓,朴泰桓|彼得|重庆|瓯文
328,首先要跨过大韩体育会这一关,大韩,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,大韩|刘玮|广安|李晖|瓯文|黄榕|彼得|吴雯|苹果|渝武|北京市体育局|平阳,大韩,大韩|刘玮|广安|李晖|瓯文
329,朴泰桓的禁期禁赛期将在明年三月期满,朴泰桓,1,88,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,银联|黄榕|皮特|彼得|董某|瓯文|吴雯|胡琦|朱某|渝武|李的话|陕西,银联,银联|黄榕|皮特|彼得|瓯文
330,义不容辞地想拯救运动生涯在绝境中的朴泰桓,朴泰桓,1,35,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,荆州|黄榕|吴雯|彼得|广安|瓯文|董某|张保仔|朱某|渝武|平阳|名古屋,荆州,荆州|吴雯|瓯文|朱某
331,大韩体育会这一计划的顺利实施,大韩,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,大韩|刘玮|李晖|彼得|吴雯|黄榕|瓯文|平阳|李的话|温岭|渝武|董某,大韩,大韩|刘玮|黄榕|瓯文
332,民众自然会支持大韩体育会给他一个人修改规则,大韩,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,大韩|彼得|吴雯|瓯文|黄榕|董某|渭镇|刘玮|李晖|渝武|平阳|贵港,大韩,大韩|彼得|瓯文|黄榕
333,朴泰桓会面临更加严峻的舆论环境,朴泰桓,1,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,黄榕|李晖|刘玮|敦煌|彼得|吴雯|佟健|银联|渝蓉|皮特|邓泽惠|董某,黄榕,黄榕|李晖|银联|渝蓉
334,朴泰桓和美容院都互不相让,朴泰桓,1,2,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5,1,5,黄榕|朴泰桓|彼得|大韩|吴雯|桃太郎|董某|敦煌|瓯文|广安|赵宏|龙湾,黄榕,黄榕|朴泰桓|彼得|大韩|桃太郎
335,退役之后的高桥大辅并未远离公众视线,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,6,高桥大辅|高桥大辅丝|故宫|吴雯|彼得|瓯文|董某|莒溪大峡谷|渝武|平阳|朱某|玮甯,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|故宫|吴雯|瓯文|朱某
336,其首脑恩斯特布鲁菲尔是邦德的最终敌人,邦德,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,邦德|吴雯|彼得|格里格尔特拉贝尔|皮特|蚌飞市|黄榕|董某|瓯文|李氏|拓朗|朱某,邦德,邦德|吴雯|格里格尔特拉贝尔|皮特
337,这个角色拥有一只白色的波斯猫作为自己的宠物,波斯,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,波斯|乔致庸|朱某|吴雯|彼得|董某|瓯文|拓朗|邬雄|胡琦|刘玮|杨扬,波斯,波斯|乔致庸|吴雯|瓯文
338,清华附小昨迎百年校庆校长诠释成志教育理念,成志教育,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,成志教育|吴雯|黄榕|彼得|邬雄|朱某|董某|曹志|瓯文|张驰|渝武|敦煌,成志教育,成志教育|吴雯|黄榕|邬雄|朱某
339,清华附小校长窦桂海诠释成志教育理念,成志教育,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,成志教育|吴雯|邬雄|王晓宇|朱某|瓯文|陈势安|喻莉|彼得|董某|渝武|陈昊芝,成志教育,成志教育|邬雄|朱某|陈势安
340,清晨飘来辣眼白雾济南八名村民中毒入院,济南,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,济南|吉娜|京城|西安|新城|吴雯|彼得|哈灵|蓝莹|董某|胡琦|黎胜明,济南|吉娜,济南|吉娜|京城|西安|新城
341,记者李焜染摄十三日早晨,李焜染,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,李焜染|黄立坤|彼得|孔磊|罗宾|董某|吴雯|李晖|朱某|杨扬|科林|平阳,李焜染,李焜染|黄立坤|董某|杨扬
342,十四日开宝马来上班重庆晨报记者罗伟雷罗伟雷键摄,罗伟雷罗伟雷|马来|重庆,3,1,28,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,6,2,6,重庆|刘玮|孔磊|李晖|王巍|马来|威灵|新京报|彼得|瓯文|李洁|吴雯,重庆|刘玮,重庆|刘玮|孔磊|李晖|王巍|马来
343,制图黄欣晨报记者佟继萍王亦菲实习生张诗欢,佟继萍|王亦菲|黄欣晨报|张诗欢,4,1,5,0.25,0.75,1.0,1.0,1.0,0.75,1.0,14,4,12,佟继萍|张诗欢|王亦菲|王晓飞|黄欣晨报|王婷|张小飞|纪佳鹏|广安|蚌飞市|张驰|成飞,佟继萍|张诗欢|王亦菲|王晓飞,佟继萍|张诗欢|王亦菲|王晓飞|黄欣晨报|王婷|张小飞|纪佳鹏|广安|蚌飞市|张驰|成飞
344,据伟嘉安捷提供的数据显示,伟嘉安捷,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,伟嘉安捷|韩籍|李家|西安|吴雯|彼得|瓯文|许玮甯|皮特|渝武|董某|李嘉诚,伟嘉安捷,伟嘉安捷|韩籍|西安|皮特
345,伟嘉安捷对中新网房产频道表示,伟嘉安捷,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,伟嘉安捷|钟欣|李家|韩籍|吴雯|彼得|瓯文|重庆|董某|渝武|吉娜|李洁,伟嘉安捷|钟欣,伟嘉安捷|钟欣|李家|韩籍|重庆
346,推动苹果柑橘等优势园艺产品生产,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,苹果|权义|常平|颜妮|吴雯|瓯文|徐云丽|彼得|名古屋|渝武|董某|平阳,苹果,苹果|权义|常平|颜妮|瓯文
347,苹果的股价有一定的波动规律,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|渝武|彼得|吴雯|瓯文|名古屋|天府古镇|董某|玮甯|贵港|黄榕|平阳,苹果,苹果|渝武|彼得|名古屋
348,孙永杰对二十一世纪报道记者表示,孙永杰,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,孙永杰|吴雯|董某|李洁|渝武|平阳|玮甯|韩籍|黄榕|彼得|胡琦|瓯文,孙永杰,孙永杰|董某|渝武|韩国队
349,苹果的股价会随着销量相反,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|吴雯|瓯文|名古屋|黄榕|董某|渝武|天府古镇|朱某|平阳|广安,苹果,苹果|彼得|瓯文|名古屋
350,苹果在二零一四年营收为二百二十二亿美元,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|马云|彼得|吴雯|董某|瓯文|渝武|名古屋|朱某|平阳|玮甯|二瓦特,苹果,苹果|马云|彼得|瓯文
351,苹果高端市场已经确立了一个独一无二的地位,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|名古屋|瓯文|彼得|邬雄|胡枫|渝武|修哥|董某|黄榕|朱某,苹果,苹果|吴雯|名古屋|瓯文
352,苹果有两个竞争对手,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|瓯文|彼得|名古屋|渝武|董某|安靖镇|广安|黄榕|苹果晋身道指|渭镇,苹果,苹果|吴雯|瓯文|名古屋
353,苹果在高端市场击溃了对手,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|名古屋|吴雯|彼得|瓯文|渝武|董某|拓朗|黄榕|常平|玮甯|奇冰,苹果,苹果|名古屋|吴雯|瓯文
354,而这对于未来苹果保持高利润和利润率至关重要,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|喻莉|彼得|曹志|广安|温岭|李银河|吴雯|郎平|徐云丽|富平|名古屋,苹果,苹果|喻莉|广安|杨扬
355,这对苹果是一个利好,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,苹果|李伟豪|吴雯|瓯文|彼得|名古屋|渝武|黄榕|董某|平阳|朱某|温岭,苹果|李伟豪,苹果|李伟豪|瓯文|名古屋
356,苹果已然可以单点突破,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|名古屋|彼得|吴雯|瓯文|渝武|朱某|董某|皮特|平阳|银联|渝蓉,苹果,苹果|名古屋|彼得|瓯文
357,来自广西的苏女士说家长对孩子安全的关心,广西,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,广西|滕女士|张女士|关锡友|重庆|广东|彼得|陕西|陈观鑫|郑女士|吴雯|李氏,广西,广西|滕女士|张女士|关锡友|广东
358,称高桥大辅可能在一段时间里出柜,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|黄榕|彼得|胡琦|吴雯|董某|瓯文|邬雄|朱某|贵港|龟趺,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|彼得|胡琦|朱某
359,高桥大辅堪称日本花样滑冰男单领域的领军人物,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,7,高桥大辅|高桥大辅丝|彼得|黄榕|吴雯|奇冰|喻莉|哈灵|胡琦|董某|富林愚|瓯文,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|彼得|黄榕|吴雯|胡琦|罗宾
360,高桥大辅丝毫不加掩饰,高桥大辅|高桥大辅丝,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|吴雯|瓯文|彼得|渝武|李氏|邬雄|黄榕|张驰|董某|胡琦,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|吴雯|瓯文|朱某
361,高桥大辅则是噘着嘴做出索吻的动作,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|彼得|吴雯|董某|胡琦|瓯文|朱某|松本|平阳|渝武|邬雄,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|彼得|胡琦|朱某
362,而对于他的好友小林尊,小林尊,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,小林尊|吴雯|瓯文|渝武|彼得|孝陵驮碑|董某|徐濠|瑞银|平阳|朱某|黄榕,小林尊,小林尊|吴雯|瓯文|朱某
363,高桥大辅因为其比赛风格的妖娆多变,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|瓯文|吴雯|彼得|胡枫|董某|黄榕|奇冰|胡琦|张驰|朱某,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|瓯文|吴雯|朱某
364,退役前高桥大辅曾与花滑女神浅田真央传出恋情,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|彼得|胡琦|权义|吴雯|邬雄|付敬懿|黄榕|朴泰桓|董某|瓯文,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|彼得|胡琦|陈定
365,如今和小林尊出双入对,小林尊,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,小林尊|吴雯|邬雄|瓯文|渝武|彼得|罗宾|董某|胡琦|孝陵驮碑|朱某|张蓉芳,小林尊,小林尊|吴雯|邬雄|罗宾
366,高桥大辅应该是他的新欢,高桥大辅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,高桥大辅|高桥大辅丝|邬雄|吴雯|瓯文|胡琦|彼得|黄榕|希饭|渝武|朱某|董某,高桥大辅|高桥大辅丝,高桥大辅|高桥大辅丝|邬雄|吴雯|朱某
367,来自中国的赛艇选手崔帅豪说,崔帅豪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,崔帅豪|邬雄|彼得|董某|吴雯|瓯文|渝武|大禹村|哈灵|德国|一村一品强村|钟落潭竹一村民,崔帅豪,崔帅豪|邬雄|董某|德国
368,将在本届美国电影学会影展中进行秘密放映,美国电影学会,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,美国电影学会|贩婴|董某|吴雯|彼得|渝武|美芝|梅姐|瓯文|朱某|黄榕|刘玮,美国电影学会,美国电影学会|贩婴|董某|吴雯
369,陈冠希前女友嫩模黄榕在香港书展出席写真宣传活动,黄榕,1,3,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,陈观鑫|广西|黄榕|陕西|西安|陈妍希|董某|朱某|吴雯|彼得|瓯文|广安,陈观鑫|广西|黄榕,陈观鑫|广西|黄榕|陕西|西安|吴雯
370,黄榕坦言可能他做了太多运动,黄榕,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,黄榕|董某|哈灵|彼得|吴雯|朱某|邬雄|渝武|瓯文|拓朗|温岭|威灵,黄榕,黄榕|哈灵|朱某|邬雄
371,黄宗泽绯闻女友等女星,黄宗泽,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,黄宗泽|吴雯|黄榕|彼得|瓯文|渝武|广东|董某|荆州|吉娜|成飞|胡枫,黄宗泽,黄宗泽|吴雯|黄榕|瓯文
372,目前正在根据海事部门的要求开往盐城大分港,大分港,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,大分港|大兴|吴雯|瓯文|朱某|广安|董某|贵港|彼得|渝武|故宫|颜妮,大分港,大分港|大兴|瓯文|朱某
373,快报讯通讯员李欢乐记者王晓宇八月二六日,王晓宇,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,7,王晓宇|钟欣|王晓飞|渝武|李晖|张春雨|广安|马云|彼得|张晓雅|李银河|邬雄,王晓宇,王晓宇|钟欣|王晓飞|渝武|李晖|张春雨|工信部
374,渝武高速武胜段发生追尾事故已造成六死九伤,渝武,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,渝武|渝蓉高速|吴雯|甘肃|彼得|邬雄|胡枫|董某|邬迪|瓯文|奇高市|好莱坞,渝武,渝武|渝蓉高速|吴雯|甘肃|董某
